"","X","chatter","current_events","travel","photo_sharing","uncategorized","tv_film","sports_fandom","politics","food","family","home_and_garden","music","news","online_gaming","shopping","health_nutrition","college_uni","sports_playing","cooking","eco","computers","business","outdoors","crafts","automotive","art","religion","beauty","parenting","dating","school","personal_fitness","fashion","small_business","spam","adult","total"
"5827","4hasifq8w",8,2,2,6,1,0,1,5,2,2,0,0,2,0,1,1,1,1,11,0,1,0,0,1,0,0,1,7,1,0,0,1,7,0,0,0,65
"5828","lwcbiqh9m",3,3,1,3,2,2,0,0,1,0,0,2,0,0,4,0,4,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,30
"5829","v4b7m2uf3",8,1,1,7,1,0,1,1,1,0,0,1,0,0,2,3,3,0,4,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,40
"5830","bv6hjdmoi",1,0,1,0,0,0,1,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11
"5831","jyd2nq94k",2,6,11,1,0,1,1,6,0,1,0,1,5,1,0,0,1,0,0,0,4,1,1,1,0,0,3,0,1,0,0,0,0,0,0,0,48
"5832","kqwhza3gm",4,3,3,0,1,5,1,6,2,0,1,3,3,0,0,0,4,3,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,44
"5833","g395bxmvh",15,2,1,5,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,1,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,37
"5834","yl486xg9h",2,1,1,1,0,0,0,0,1,0,3,0,0,0,0,8,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,0,0,24
"5835","ev7sl84gn",5,1,0,0,2,0,2,1,2,4,1,1,0,0,0,4,0,0,0,1,0,0,0,1,1,0,3,0,1,0,3,2,1,0,0,0,36
"5836","7r4y3zbd9",1,0,3,2,0,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14
"5837","84ecn723f",3,1,0,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16
"5838","rkh3udals",8,2,0,2,0,1,1,2,9,3,0,1,1,1,1,21,0,1,8,2,0,0,3,1,1,1,0,0,2,1,1,10,0,0,0,0,84
"5839","us2jhl5kf",10,3,1,4,0,0,0,1,1,2,0,0,1,1,10,0,2,0,0,2,0,0,0,1,1,1,3,0,0,1,2,2,0,0,0,0,49
"5840","6cbvkwpqf",4,0,2,8,1,0,1,0,3,1,0,0,0,12,0,4,10,5,5,1,2,0,3,0,0,0,0,3,0,2,1,4,3,0,0,0,75
"5841","j61o5csd7",2,1,0,0,1,2,0,0,1,0,1,0,1,1,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,20
"5842","kv1nhi8x3",2,2,3,1,3,7,1,1,2,0,1,0,1,0,2,0,1,0,1,3,0,1,0,0,0,10,0,1,0,0,2,0,0,1,0,0,46
"5843","xldzvutkn",2,1,6,0,2,1,0,4,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22
"5844","d47wiezvn",1,1,2,1,0,4,0,3,0,0,0,0,4,2,0,0,3,0,9,0,0,0,0,0,4,0,1,2,0,0,0,0,2,0,0,0,39
"5845","24kmn397t",8,5,1,2,2,0,5,2,3,3,1,0,2,2,0,6,0,3,3,0,0,0,4,4,0,0,2,1,1,19,4,2,2,1,0,0,88
"5846","eucva2wst",1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,13
"5847","vju391lkb",3,1,0,8,0,0,4,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,1,3,1,0,0,0,1,0,0,0,29
"5848","fmlwozk89",2,0,0,1,1,0,0,0,0,0,0,4,1,1,1,0,1,0,3,0,2,0,1,0,0,0,0,2,0,0,0,0,4,0,0,0,24
"5849","1zomqnyp8",2,1,2,1,1,3,0,0,1,0,0,1,1,0,2,0,1,0,0,0,0,1,0,2,1,3,0,1,0,0,0,0,1,1,0,0,26
"5850","oprfmuske",7,2,1,2,0,1,1,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,26
"5851","f4bjrsqe2",2,1,1,0,0,0,3,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,5,0,1,2,0,0,0,0,25
"5852","vk4in2fs3",1,0,1,0,0,0,0,0,0,1,0,3,0,0,0,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,0,18
"5853","8or6ycixj",2,0,1,2,0,0,3,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16
"5854","w4xi8a59h",5,2,11,4,1,2,0,7,4,1,0,3,0,0,5,0,1,0,1,1,1,2,1,2,0,0,2,0,0,1,0,0,0,0,0,0,57
"5855","zpbvlo51y",11,3,0,1,0,2,4,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,34
"5856","w78znuk92",7,4,1,2,1,1,3,0,2,2,0,0,1,2,1,0,1,0,0,0,0,1,0,0,1,1,4,0,1,0,1,0,1,0,0,0,38
"5857","lnwh3fki5",2,1,0,6,0,0,0,0,1,0,0,1,0,1,1,1,0,0,5,1,1,0,0,1,0,0,0,1,0,0,2,1,3,1,0,0,30
"5858","sgtaykmq3",11,2,1,1,3,1,0,0,0,0,1,1,0,1,3,1,1,0,8,0,1,0,0,0,0,0,1,4,1,0,1,2,5,0,0,0,50
"5859","3ldqtbhug",5,2,1,8,0,0,0,0,0,0,1,2,1,2,0,0,0,1,12,0,0,0,1,0,0,0,0,3,0,0,0,0,2,1,0,0,42
"5860","s5nh21moy",4,1,1,7,2,2,0,0,1,1,0,3,1,1,1,0,4,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,33
"5861","yzskxhij9",9,1,1,2,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,5,27
"5862","daypui24o",3,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,17
"5863","umd5i82ln",6,1,5,1,0,0,0,1,2,1,0,0,0,1,0,5,0,1,0,0,0,0,0,1,2,1,1,1,0,1,0,1,0,0,0,3,35
"5864","6g2a1u7t8",2,0,6,2,0,3,1,6,1,0,0,4,2,0,3,2,6,0,3,0,2,0,2,1,1,0,2,0,0,0,0,2,0,0,0,0,51
"5865","afquj4vs6",4,1,0,4,1,2,1,0,7,1,1,0,0,1,2,24,2,2,4,5,0,1,5,1,1,0,0,0,1,2,0,11,0,0,0,0,84
"5866","6kbeh1xvq",14,1,0,8,2,1,3,2,1,2,1,0,0,0,3,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46
"5867","pkfv73axn",2,0,0,1,1,0,1,1,1,0,0,1,0,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
"5868","jknaogu41",3,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"5869","4h5ql9xjr",1,3,3,1,0,0,0,1,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,20
"5870","fcuwvesbh",2,2,0,0,1,6,4,1,2,3,1,0,0,2,1,0,1,0,0,0,0,1,0,2,0,9,2,0,1,0,2,0,0,1,0,0,44
"5871","skq4ni3bm",3,1,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
"5872","dp4ual8hk",2,0,1,0,0,0,0,1,0,1,0,1,0,3,0,0,7,3,3,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,26
"5873","p9qg7uevt",0,3,2,0,0,0,4,0,2,3,0,0,0,2,0,18,0,0,3,1,0,0,2,0,0,0,4,1,4,0,2,5,0,0,0,0,56
"5874","2ldhbj5x6",2,1,0,2,1,1,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21
"5875","omlz34rpa",4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
"5876","tbv5619nq",4,0,0,2,1,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,17
"5877","5sbtwgqcn",5,1,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,19
"5878","j81z4o7ti",7,0,0,4,1,0,0,1,1,0,1,0,0,2,2,1,1,0,0,0,1,4,1,1,1,0,0,1,0,8,1,0,2,0,0,0,41
"5879","mpbyloi97",1,2,2,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,5,0,0,1,0,0,0,21
"5880","wvy65i3oa",4,3,0,5,1,3,2,0,1,1,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,28
"5881","me45bodp6",1,2,0,1,0,1,1,0,2,0,1,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,20
"5882","4irhg2s1q",12,2,1,7,2,0,4,3,1,1,1,0,0,0,6,19,1,1,5,1,1,3,2,0,1,2,0,1,2,0,0,7,3,0,0,0,89
"5883","xjsv19tfl",1,1,4,1,2,0,1,9,2,1,0,1,2,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,33
"5884","ae6fnoby5",8,2,0,8,1,0,1,0,0,1,0,0,1,0,4,0,2,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,35
"5885","93ohlpwsn",10,0,1,7,3,1,0,1,1,0,0,0,0,0,2,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,33
"5886","ouernqt6f",1,2,0,1,1,0,1,0,1,0,0,0,1,6,0,1,5,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,26
"5887","lyd45ft3c",5,2,0,6,1,1,2,0,1,1,0,0,1,0,2,0,3,0,0,1,0,0,0,0,0,1,3,0,1,0,0,0,1,1,0,0,33
"5888","xdiyeuhqo",5,2,0,3,0,1,1,1,1,1,0,0,2,0,3,4,0,0,0,1,1,0,1,3,1,0,0,0,1,0,0,3,1,0,0,0,36
"5889","mizv3k4gf",2,1,0,1,0,0,5,2,1,2,0,0,1,7,0,1,8,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,36
"5890","vx4bkt3ju",3,0,0,5,2,2,0,0,3,0,1,3,0,0,3,3,2,1,13,0,0,0,3,0,0,2,1,2,0,0,0,1,2,0,0,0,52
"5891","wmtvjucqz",4,0,5,2,2,3,2,2,4,0,0,0,1,1,1,14,0,2,5,2,0,0,7,1,0,4,1,0,0,0,0,8,0,1,0,0,72
"5892","ijnsdxk3t",11,2,0,4,3,1,1,2,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,2,0,1,1,0,0,0,0,6,0,1,0,0,42
"5893","av3tnzcds",0,1,0,1,1,0,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,13
"5894","pa1z5isok",2,1,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12
"5895","458pse726",14,1,0,17,0,4,0,3,1,0,1,2,2,0,5,0,3,0,1,0,0,0,0,1,4,0,0,2,1,0,0,1,0,1,0,5,69
"5896","gbju4wecy",1,2,2,1,0,1,1,3,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19
"5897","fcjm1q6p3",10,0,0,2,2,2,0,1,1,2,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,30
"5898","whflrjd2g",4,0,0,0,1,3,0,0,2,1,0,0,1,6,0,2,12,4,2,0,0,0,0,2,2,7,1,1,1,0,2,0,0,0,1,4,59
"5899","f7rshpvo8",6,0,2,3,1,1,2,1,2,0,3,3,0,4,0,0,5,3,1,2,1,0,1,1,2,1,0,0,0,0,0,0,2,0,0,7,54
"5900","xzp9ftlc3",0,1,0,0,0,0,5,1,0,3,1,1,0,0,1,0,0,1,2,0,1,0,1,0,1,1,3,0,2,0,1,1,0,0,0,0,27
"5901","nu5zpmwde",1,1,13,1,0,1,0,4,0,1,0,1,7,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35
"5902","zlrjy41wu",2,1,0,5,2,1,1,3,0,1,0,0,0,2,1,0,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,1,0,0,26
"5903","rp7mhzj3y",1,2,0,2,2,8,2,0,0,0,0,4,0,0,0,5,2,2,1,1,0,1,1,0,0,0,1,1,1,0,0,6,0,1,0,0,44
"5904","lz2vfjxwo",7,2,4,4,3,0,0,4,3,0,0,0,0,0,2,15,1,0,0,0,2,0,4,1,1,2,1,0,3,0,0,6,0,0,0,0,65
"5905","na3mq4jct",12,0,5,9,4,5,1,3,3,1,2,0,2,2,3,3,5,0,1,1,2,1,0,4,1,8,1,0,0,1,0,3,0,0,0,0,83
"5906","j8tix3yan",17,3,1,17,0,0,3,4,0,0,1,0,0,0,7,17,2,0,3,1,3,2,0,0,3,0,0,1,0,1,1,5,0,1,0,0,93
"5907","c21pu7jkh",2,1,1,3,3,5,0,0,3,1,1,1,0,2,1,1,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,37
"5908","wtlozng43",4,2,0,3,0,0,6,0,1,0,2,0,0,2,0,0,2,0,0,1,0,0,0,2,3,0,14,0,5,3,2,0,2,0,0,0,54
"5909","hzmeusgoy",4,2,1,2,0,0,1,1,0,0,1,1,0,6,0,0,2,2,4,0,0,1,0,0,1,2,0,1,0,0,0,0,4,0,0,0,36
"5910","jvqpcrlew",17,3,0,11,1,2,0,1,1,2,0,0,0,0,7,3,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2,0,0,54
"5911","tulb38cpa",2,1,0,1,2,0,0,0,0,0,0,0,2,0,0,4,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,3,0,2,0,0,22
"5912","6w3lohqdm",0,2,1,0,2,0,0,0,2,1,0,0,0,0,0,13,0,0,4,1,0,0,3,0,0,0,0,0,0,3,0,11,0,0,0,0,43
"5913","uctiveq48",3,3,8,5,2,0,0,16,3,2,1,3,4,0,1,8,0,1,11,0,0,1,4,0,2,1,1,4,0,5,1,5,6,3,0,0,104
"5914","pqxeow1ru",9,2,4,4,0,2,2,6,1,0,0,1,0,1,0,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
"5915","j4xmqlka9",4,0,1,3,0,2,1,3,1,1,1,2,3,1,4,8,2,2,0,0,0,0,2,0,4,0,0,0,1,0,0,1,1,0,0,0,48
"5916","146cowikt",5,2,1,1,1,2,1,2,0,0,2,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,29
"5917","h8e1lsykj",3,1,1,4,3,5,0,2,4,1,1,0,0,12,2,0,16,2,4,0,0,0,0,1,0,9,0,0,0,1,2,0,0,1,0,0,75
"5918","pqmcufh5s",3,2,0,2,0,6,1,0,3,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,2,2,0,0,1,0,1,0,0,0,0,31
"5919","rbju3p2fq",6,2,0,7,3,5,1,0,1,0,0,2,4,0,0,1,0,0,0,1,0,1,0,2,1,4,0,0,0,0,3,2,0,0,0,0,46
"5920","49pq2x8ng",7,0,3,1,1,0,1,0,3,0,0,0,2,3,0,20,0,0,1,1,1,0,3,1,1,0,1,0,1,2,0,12,0,0,0,0,65
"5921","o537urjv2",4,4,1,1,1,10,2,1,0,0,1,2,0,4,0,0,5,4,0,0,1,2,1,1,0,1,3,0,1,1,0,1,0,0,0,0,52
"5922","pl5ihdvx3",0,3,3,0,2,0,0,2,1,0,0,1,0,0,0,3,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,21
"5923","8kt3jq5lo",2,1,1,8,0,1,1,1,0,1,2,0,0,1,0,0,0,1,10,1,1,2,0,3,0,0,0,7,1,2,3,0,7,1,0,0,58
"5924","rbx2vcmgf",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6
"5925","hyidfnpwc",3,2,0,0,1,0,8,0,5,1,1,1,0,1,0,2,0,0,0,1,1,0,1,3,0,0,8,1,1,0,2,0,0,0,0,0,43
"5926","1k47lpx5i",2,0,0,1,1,2,0,0,2,1,1,0,0,7,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,25
"5927","7u2nqi945",1,1,1,2,0,0,0,0,1,0,0,0,1,0,0,11,0,0,3,0,0,0,1,1,0,0,0,0,2,2,2,5,1,0,0,0,35
"5928","tcmuk6rps",3,2,1,2,2,0,0,3,1,1,2,1,2,1,0,1,1,0,1,1,0,0,2,0,2,0,0,0,2,0,1,1,0,0,0,9,42
"5929","g9xyotphl",12,2,1,7,0,1,2,1,2,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,38
"5930","tujkzmwgf",7,2,2,1,2,0,6,0,3,1,0,0,1,2,4,0,2,1,1,0,1,0,0,1,0,0,3,0,1,0,1,2,1,0,0,0,45
"5931","hjr86wduc",2,3,2,6,0,9,1,2,2,0,2,2,4,2,0,0,0,0,0,0,0,1,2,2,1,4,0,2,1,0,1,1,3,1,0,0,56
"5932","apck3ujrn",4,3,1,3,0,1,0,0,1,0,0,4,0,7,3,0,6,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,43
"5933","yj3tck64r",3,2,0,6,2,0,1,1,0,0,0,1,2,1,0,2,1,0,14,0,0,0,0,0,0,1,0,7,1,2,3,0,4,0,0,4,58
"5934","7v8r6ubi9",2,3,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15
"5935","5oq68ahtl",2,1,0,1,0,1,2,1,2,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,3,1,4,2,2,1,0,2,0,0,30
"5936","bt3mz65dj",11,3,2,5,1,0,7,7,1,1,2,0,9,0,4,0,0,1,3,2,0,1,0,0,12,0,0,1,1,1,1,0,3,0,0,0,79
"5937","itnchmw6p",2,0,2,10,0,3,1,0,0,0,3,0,1,3,1,1,7,2,7,1,0,2,1,1,3,1,1,4,1,1,0,2,2,1,0,0,64
"5938","ozkbwl2v3",2,4,1,5,0,0,2,0,0,0,1,0,0,13,0,2,8,1,0,0,1,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,46
"5939","fqc7lkxsb",3,0,0,0,1,0,8,3,14,6,2,1,10,1,1,1,0,2,0,0,2,0,3,0,3,0,9,1,4,0,5,1,0,0,0,0,81
"5940","sjl5rahmy",4,0,2,1,1,0,2,0,0,0,0,0,3,5,1,0,4,1,1,1,2,0,0,0,1,0,0,0,0,0,2,2,0,0,0,6,39
"5941","ykm96oheg",1,2,0,1,2,0,2,3,1,0,1,0,4,0,0,13,0,2,1,1,2,0,2,1,2,0,0,0,0,1,1,2,1,0,0,0,46
"5942","zedrpfcil",3,6,3,2,0,2,4,6,1,1,0,0,5,2,3,1,1,1,0,1,0,0,5,1,4,1,0,2,2,2,0,1,1,1,0,21,83
"5943","5s84ic7d3",10,2,1,3,1,0,0,1,0,1,0,1,0,1,4,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,30
"5944","5cf6xl8tb",15,5,0,12,0,1,1,2,2,4,0,1,0,0,9,0,0,0,0,2,1,3,0,0,1,0,2,1,0,1,1,0,1,1,0,0,66
"5945","e7mtcyhi4",20,1,0,17,1,1,0,1,1,3,1,0,0,3,4,0,5,3,1,2,1,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,73
"5946","14flgps8e",6,3,2,9,2,0,0,1,0,0,1,0,0,1,6,0,2,0,1,0,0,1,0,0,3,1,0,0,0,0,0,1,0,1,0,0,41
"5947","re3xdw51n",3,1,1,1,2,1,0,2,2,0,0,1,0,1,0,9,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,31
"5948","vhexrj36n",8,2,2,6,0,1,1,2,1,5,1,0,0,0,3,0,0,1,1,2,0,0,1,0,1,0,2,0,0,0,1,1,1,1,0,1,45
"5949","68czamnqy",2,1,1,0,0,0,1,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
"5950","ucetyol1a",15,5,0,6,1,0,6,2,7,2,1,0,1,1,4,1,0,0,1,2,0,1,0,0,0,0,2,4,4,3,2,1,2,1,0,0,75
"5951","d1s5nl8me",6,1,0,3,2,0,1,0,1,0,1,0,0,0,0,2,0,2,12,0,1,1,1,1,1,2,0,6,1,0,2,0,5,0,0,0,52
"5952","tgvda6wcj",10,2,1,3,1,0,2,2,1,0,0,0,1,0,3,9,1,1,0,0,1,0,0,0,2,0,2,1,0,5,0,2,3,1,0,0,54
"5953","83s2zm9jy",9,3,2,5,1,3,6,0,3,4,0,2,0,0,3,0,3,2,4,0,0,1,0,2,1,2,4,0,2,0,1,0,2,0,0,4,69
"5954","a5397cwjk",0,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11
"5955","t13vjxpbl",6,1,0,4,3,4,7,2,4,0,2,0,1,1,3,16,0,1,4,1,0,0,8,2,1,0,1,3,2,2,6,16,2,2,0,0,105
"5956","3wgpoe84y",3,1,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0,17
"5957","j1emdfz9p",6,3,0,4,0,0,2,0,0,2,0,3,1,8,3,5,8,1,0,1,1,0,1,2,1,1,4,0,3,0,3,1,1,0,0,0,65
"5958","i3l6czgx1",2,2,2,1,0,0,0,2,3,0,0,1,1,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,20
"5959","3g91vkz8h",3,2,1,3,0,0,1,3,1,1,1,2,5,1,1,1,1,0,16,0,1,0,0,0,1,0,0,2,0,0,0,1,7,0,0,0,55
"5960","gql8ibvk7",3,3,1,1,0,0,3,0,1,0,0,0,0,0,1,1,0,2,3,0,1,0,1,0,1,0,0,1,0,1,0,0,3,0,0,0,27
"5961","q2c4erndz",16,0,0,6,2,1,5,2,3,3,0,2,1,0,4,0,2,1,1,0,1,0,0,0,1,1,4,2,1,1,1,0,0,1,0,0,62
"5962","6oh1pd3k2",1,1,1,1,0,1,1,0,0,0,0,0,0,7,0,1,4,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22
"5963","bwsza3t26",5,2,2,3,1,0,2,2,3,0,2,0,1,3,1,9,0,1,4,1,0,0,4,0,1,1,2,0,0,1,2,7,2,0,0,0,62
"5964","lqznpsh5f",6,0,1,1,1,0,1,0,2,0,0,2,0,0,2,0,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,23
"5965","ks2n36amq",2,1,1,2,2,5,0,0,4,1,0,3,0,1,0,11,2,1,1,1,0,0,1,0,2,2,1,0,1,1,0,7,0,1,0,0,54
"5966","ietldj7zm",0,2,3,1,3,0,11,0,5,4,1,0,5,0,1,7,0,1,0,0,0,1,2,2,3,0,4,0,3,0,2,3,2,0,0,0,66
"5967","7ne1ridwm",6,1,2,7,0,1,1,2,2,0,0,4,2,2,4,0,0,1,1,1,1,0,0,0,0,0,1,0,2,1,1,0,2,0,0,0,45
"5968","ozxcpts3r",2,0,2,2,5,7,1,6,2,1,2,2,8,1,0,2,8,2,0,1,2,0,6,0,4,1,3,1,2,1,0,1,1,0,0,0,76
"5969","avbeg7kni",2,1,4,2,1,0,3,6,0,0,0,1,3,0,1,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,30
"5970","7lxtc2od3",2,1,2,1,2,0,0,0,1,2,1,0,0,11,2,0,21,3,1,0,1,1,1,1,2,0,0,0,0,0,0,0,2,0,0,0,58
"5971","j12k463if",3,1,3,2,2,6,1,1,0,1,3,7,0,0,1,9,6,0,7,1,0,1,1,0,1,1,1,0,0,0,0,7,2,0,0,0,68
"5972","7wq1lm8tj",0,6,0,0,1,0,0,2,0,1,0,0,0,0,1,4,0,1,1,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,23
"5973","l9uq72v1r",2,1,0,1,1,1,1,1,3,1,0,0,0,1,0,11,0,0,4,1,0,0,1,3,0,0,1,0,1,2,0,9,1,0,0,0,47
"5974","espbthq9l",2,2,12,2,1,0,0,16,2,0,1,1,5,0,3,4,1,1,1,0,8,2,7,1,0,0,1,0,0,0,1,1,0,0,0,0,75
"5975","hxdi7tmg4",13,4,0,3,2,0,4,1,2,4,2,0,1,0,3,0,0,0,1,0,1,1,1,2,1,0,6,1,5,13,4,1,3,0,0,0,79
"5976","a645fzqc2",6,2,1,2,1,3,1,1,1,0,0,0,0,0,0,1,3,1,0,2,1,0,1,3,1,0,2,0,1,0,0,0,0,0,0,0,34
"5977","wfkvuejln",6,3,1,5,0,1,0,0,1,3,0,0,1,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28
"5978","e4xkgsc3o",2,1,4,2,2,0,0,4,2,0,0,0,1,0,1,0,2,0,0,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,29
"5979","8k7zn3spm",3,1,3,1,2,7,2,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,2,3,0,15,0,0,0,0,2,1,0,1,0,3,53
"5980","p91m8bi6e",2,1,0,1,0,0,4,6,0,1,0,1,4,1,2,0,0,1,0,0,0,0,0,1,3,0,0,0,2,1,0,0,0,0,0,0,31
"5981","rfu164hnc",3,2,2,4,2,2,3,1,1,2,1,4,1,0,3,4,4,0,0,1,0,2,1,0,0,0,1,2,0,1,0,3,0,0,0,0,50
"5982","1t6un2gm8",2,1,0,0,1,0,1,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
"5983","q9gjyf4h2",2,1,2,0,0,2,1,4,0,0,0,0,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,23
"5984","i5edgc94b",1,4,0,1,1,1,2,1,3,0,1,0,0,1,0,6,0,1,4,0,1,0,2,1,1,0,1,0,1,0,4,2,0,0,0,0,40
"5985","9lb4wtnjy",14,2,0,9,1,1,5,3,3,1,0,2,2,3,6,2,0,1,13,2,2,4,0,1,0,0,2,4,2,0,1,0,8,0,0,0,94
